BearID_ud,DateTimeUTC_ud,latitude_ud,longitude_ud,season,period
182,10/25/2015 0:00,69.441,-138.398,max,8595
182,10/22/2015 0:00,69.425,-137.224,max,8595
182,10/19/2015 0:00,69.788,-136.323,max,8595
182,10/16/2015 0:00,69.887,-136.694,max,8595
182,10/13/2015 0:00,69.967,-136.937,max,8595
182,10/10/2015 0:00,69.567,-137.944,max,8595
182,10/7/2015 0:00,69.791,-139.704,max,8595
182,10/4/2015 0:00,69.87,-140.462,max,8595
182,10/1/2015 0:00,69.816,-140.576,max,8595
182,8/16/2015 9:00,69.71,-139.986,max,8595
182,8/8/2015 19:00,69.993,-139.19,max,8595
182,8/5/2015 19:00,69.735,-139.482,max,8595
182,7/30/2015 22:00,69.492,-138.463,max,8595
182,7/29/2015 4:00,69.388,-136.676,max,8595
182,7/27/2015 3:00,69.794,-140.537,max,8595
182,7/26/2015 19:00,69.761,-139.76,max,8595
182,7/26/2015 15:03,69.74,-139.484,max,8595
182,7/26/2015 4:00,70.107,-140.736,max,8595
182,7/25/2015 20:00,69.912,-140.982,max,8595
182,7/24/2015 20:00,69.834,-141.105,max,8595
182,7/24/2015 3:00,69.503,-138.446,max,8595
182,7/23/2015 19:00,69.697,-140.859,max,8595
182,7/23/2015 14:00,69.944,-141.087,max,8595
182,7/23/2015 4:00,69.851,-140.914,max,8595
191,7/22/2015 20:00,70.761,-147.623,max,8595
191,7/21/2015 20:00,70.863,-147.228,max,8595
191,7/21/2015 2:00,70.813,-145.957,max,8595
191,7/20/2015 13:00,70.879,-146.704,max,8595
191,7/20/2015 12:00,70.772,-147.485,max,8595
191,7/20/2015 4:00,70.729,-146.784,max,8595
191,7/19/2015 20:00,70.559,-146.63,max,8595
191,7/18/2015 20:00,70.539,-145.949,max,8595
191,7/18/2015 2:00,70.769,-143.467,max,8595
191,7/17/2015 13:00,71.122,-144.754,max,8595
191,7/17/2015 10:00,72.482,-148.104,max,8595
191,7/17/2015 4:00,71.856,-147.41,max,8595
191,7/16/2015 20:00,70.889,-145.374,max,8595
191,7/15/2015 20:00,70.335,-146.048,max,8595
191,7/15/2015 2:00,70.324,-145.434,max,8595
191,7/14/2015 12:00,70.331,-145.29,max,8595
191,7/14/2015 4:00,70.333,-145.318,max,8595
191,7/13/2015 20:00,70.311,-145.217,max,8595
191,7/13/2015 2:00,70.377,-144.761,max,8595
191,7/12/2015 2:00,71.469,-145.001,max,8595
191,7/11/2015 17:00,73.424,-144.834,max,8595
191,7/11/2015 12:00,74.081,-148.812,max,8595
191,7/11/2015 4:00,74.027,-150.008,max,8595
191,7/10/2015 20:00,73.799,-150.507,max,8595
191,7/10/2015 1:00,73.595,-151.586,max,8595
191,7/9/2015 7:00,73.649,-151.934,max,8595
191,7/9/2015 2:00,73.668,-151.739,max,8595
191,7/8/2015 17:00,73.663,-151.775,max,8595
191,7/8/2015 11:00,73.398,-152.322,max,8595
191,7/8/2015 4:00,72.506,-153.396,max,8595
191,7/7/2015 20:00,72.584,-153.741,max,8595
191,7/6/2015 6:00,71.871,-156.508,max,8595
195,7/6/2015 2:00,70.733,-139.872,max,8595
195,7/5/2015 18:00,71.349,-140.309,max,8595
195,7/5/2015 17:00,71.326,-141.609,max,8595
195,7/5/2015 10:00,71.354,-144.177,max,8595
195,7/5/2015 4:00,71.335,-145.35,max,8595
195,7/4/2015 20:00,70.909,-146.079,max,8595
195,7/3/2015 5:00,70.667,-146.507,max,8595
2,7/3/2015 2:00,70.7,-147.261,max,8595
2,7/2/2015 17:00,70.699,-147.043,max,8595
2,7/2/2015 8:02,70.81,-147.224,max,8595
2,7/2/2015 4:00,70.709,-149.876,max,8595
2,7/1/2015 20:00,71.087,-151.177,max,8595
2,7/1/2015 6:00,70.761,-149.425,max,8595
2,6/30/2015 4:00,70.774,-148.778,max,8595
2,6/30/2015 2:00,70.668,-147.289,max,8595
2,6/29/2015 16:00,70.926,-146.88,max,8595
2,6/29/2015 8:00,70.901,-145.75,max,8595
2,6/29/2015 4:00,70.638,-144.32,max,8595
2,6/28/2015 20:00,70.152,-141.692,max,8595
2,6/27/2015 3:00,70.034,-140.262,max,8595
2,6/27/2015 2:00,70.418,-139.675,max,8595
2,6/26/2015 16:00,70.599,-137.501,mlt,8595
2,6/26/2015 7:01,72.045,-140.133,mlt,8595
2,6/26/2015 4:00,71.815,-139.063,mlt,8595
2,6/25/2015 20:00,71.58,-139.11,mlt,8595
2,6/24/2015 2:00,71.299,-140.516,mlt,8595
2,6/24/2015 2:00,70.975,-138.92,mlt,8595
2,6/23/2015 16:00,70.527,-139.777,min,8595
2,6/23/2015 6:00,71.255,-142.162,min,8595
2,6/23/2015 4:00,71.489,-143.752,min,8595
2,6/22/2015 20:00,71.766,-144.537,min,8595
2,6/21/2015 2:00,71.587,-144.253,min,8595
2,6/21/2015 1:00,71.488,-144.772,min,8595
2,6/20/2015 16:00,71.629,-146.048,min,8595
2,6/20/2015 5:00,71.777,-145.892,min,8595
2,6/20/2015 4:00,71.812,-146.328,min,8595
2,6/19/2015 22:00,71.944,-147.248,min,8595
2,6/19/2015 20:00,71.886,-148.27,min,8595
2,6/18/2015 2:00,71.999,-148.538,min,8595
2,6/18/2015 0:00,72.173,-148.661,min,8595
2,6/17/2015 16:00,71.991,-147.604,min,8595
2,6/17/2015 5:00,72.095,-146.424,min,8595
2,6/17/2015 4:00,69.936,-136.62,max,8595
2,6/16/2015 22:00,70.211,-135.981,max,8595
2,6/16/2015 20:00,70.346,-138.106,max,8595
2,6/15/2015 2:00,70.608,-144.698,max,8595
2,6/15/2015 0:00,70.613,-144.67,max,8595
2,6/14/2015 16:00,70.604,-144.605,max,8595
2,6/14/2015 4:00,70.6,-144.066,max,8595
2,6/14/2015 4:00,70.946,-146.366,max,8595
2,6/13/2015 20:00,71.009,-148.466,max,8595
2,6/12/2015 23:00,71.517,-152.602,mlt,8595
2,6/12/2015 2:00,71.28,-152.825,mlt,8595
2,6/11/2015 23:00,71.178,-151.053,mlt,8595
2,6/11/2015 16:00,71.115,-149.875,mlt,8595
2,6/11/2015 4:00,70.666,-146.172,mlt,8595
2,6/11/2015 3:00,70.649,-145.823,mlt,8595
2,6/10/2015 20:00,70.573,-144.129,mlt,8595
2,6/9/2015 19:00,70.72,-144.161,mlt,8595
2,6/9/2015 2:00,71.127,-140.34,mlt,8595
2,6/8/2015 22:00,71.217,-139.55,mlt,8595
2,6/8/2015 16:00,71.661,-138.645,mlt,8595
2,6/8/2015 4:00,71.906,-140.826,mlt,8595
2,6/8/2015 2:00,71.876,-141.524,mlt,8595
2,6/7/2015 20:00,71.669,-141.65,mlt,8595
2,6/6/2015 18:00,71.61,-141.103,mlt,8595
2,6/6/2015 2:00,71.811,-141.889,mlt,8595
2,6/5/2015 21:00,71.922,-142.594,mlt,8595
2,6/5/2015 16:00,71.918,-143.106,mlt,8595
2,6/5/2015 4:00,72.083,-143.325,mlt,8595
2,6/5/2015 1:00,72.289,-144.311,mlt,8595
2,6/4/2015 20:00,72.465,-144.487,min,8595
2,6/3/2015 18:00,72.61,-144.461,min,8595
2,6/3/2015 2:00,72.806,-145.186,min,8595
2,6/2/2015 21:00,73.074,-144.8,min,8595
2,6/2/2015 16:00,73.329,-144.353,min,8595
2,6/2/2015 4:00,73.48,-144.311,min,8595
2,6/2/2015 0:02,73.371,-142.096,min,8595
2,6/1/2015 20:00,73.427,-142.253,gth,8595
2,5/31/2015 4:00,73.411,-142.267,gth,8595
2,5/31/2015 2:00,73.324,-141.963,gth,8595
2,5/30/2015 21:00,73.36,-141.632,gth,8595
2,5/30/2015 16:00,72.732,-156.397,max,8595
2,5/30/2015 4:00,72.408,-156.332,max,8595
2,5/29/2015 23:00,71.469,-154.415,max,8595
2,5/29/2015 20:00,71.145,-152.268,max,8595
2,5/28/2015 18:25,71.286,-146.552,max,8595
15,5/28/2015 2:00,71.611,-154.565,max,8595
15,5/27/2015 20:01,71.943,-153.658,max,8595
15,5/27/2015 16:00,71.895,-155.084,max,8595
15,5/27/2015 4:00,71.925,-156.24,max,8595
15,5/26/2015 22:00,72.008,-155.914,max,8595
15,5/26/2015 20:00,71.88,-156.537,max,8595
15,5/25/2015 2:00,72.136,-157.555,max,8595
15,5/24/2015 21:08,72.46,-159.266,max,8595
15,5/24/2015 19:00,72.362,-159.352,max,8595
15,5/24/2015 16:00,72.392,-160.474,max,8595
15,5/24/2015 4:00,72.378,-161.429,max,8595
15,5/23/2015 22:00,72.151,-162.352,max,8595
15,5/23/2015 20:00,71.816,-162.374,max,8595
15,5/22/2015 2:00,71.885,-163.138,mlt,8595
15,5/21/2015 18:00,72.321,-163.077,mlt,8595
15,5/21/2015 16:00,72.374,-162.605,mlt,8595
15,5/21/2015 4:00,72.095,-161.709,mlt,8595
15,5/20/2015 21:02,71.897,-160.639,mlt,8595
15,5/20/2015 20:00,71.395,-160.561,mlt,8595
15,5/20/2015 18:12,72.288,-158.203,mlt,8595
15,5/19/2015 2:00,72.946,-156.427,mlt,8595
15,5/18/2015 17:00,72.573,-154.767,mlt,8595
15,5/18/2015 16:00,70.602,-140.058,max,8595
15,5/18/2015 4:00,70.6,-139.374,max,8595
15,5/17/2015 21:00,70.512,-139.205,max,8595
15,5/17/2015 20:00,70.335,-138.698,max,8595
15,5/16/2015 18:25,70.024,-138.589,max,8595
15,5/16/2015 2:00,70.146,-138.481,max,8595
15,5/15/2015 17:00,70.127,-136.264,max,8595
15,5/15/2015 16:00,69.342,-136.992,max,8595
15,5/15/2015 4:00,69.522,-136.869,max,8595
15,5/14/2015 20:00,70.401,-135.568,max,8595
15,5/14/2015 2:00,71.221,-136.95,max,8595
15,5/13/2015 17:00,71.129,-134.678,max,8595
15,5/13/2015 2:00,70.889,-134.388,max,8595
15,5/12/2015 19:11,71.005,-136.317,max,8595
15,5/12/2015 16:00,71.007,-138.075,max,8595
15,5/12/2015 16:00,71.025,-139.953,max,8595
15,5/12/2015 4:00,71.129,-141.461,max,8595
15,5/11/2015 20:00,71.471,-143.097,max,8595
15,5/11/2015 1:00,71.898,-146.689,mlt,8595
15,5/10/2015 3:00,71.958,-146.547,mlt,8595
15,5/10/2015 2:00,72.164,-147.732,mlt,8595
15,5/9/2015 16:00,72.533,-148.588,mlt,8595
15,5/9/2015 16:00,71.532,-149.963,mlt,8595
15,5/9/2015 4:00,72.252,-154.295,min,8595
15,5/8/2015 20:00,72.64,-154.592,min,8595
15,5/8/2015 18:17,70.327,-143.548,max,8595
15,5/8/2015 1:00,70.477,-143.206,max,8595
15,5/7/2015 3:00,70.395,-142.046,max,8595
15,5/7/2015 2:00,70.34,-141.801,max,8595
15,5/7/2015 2:00,70.198,-140.506,max,8595
15,5/6/2015 16:00,70.42,-139.324,max,8595
15,5/6/2015 4:00,71.379,-139.647,max,8595
15,5/5/2015 20:00,71.292,-139.559,max,8595
15,5/5/2015 6:00,70.859,-139.463,max,8595
15,5/5/2015 0:00,70.672,-140.261,max,8595
15,5/4/2015 19:02,70.94,-141.403,max,8595
15,5/4/2015 2:00,71.197,-141.425,max,8595
15,5/4/2015 1:01,71.546,-140.799,max,8595
15,5/3/2015 20:00,71.369,-139.945,max,8595
15,5/3/2015 16:00,71.61,-140.518,max,8595
15,5/3/2015 4:00,72.294,-140.253,mlt,8595
15,5/2/2015 20:00,72.444,-139.454,mlt,8595
15,5/2/2015 6:00,73.394,-141.119,mlt,8595
15,5/2/2015 2:01,72.518,-140.411,mlt,8595
15,5/1/2015 23:00,72.146,-141.54,mlt,8595
15,5/1/2015 2:00,70.968,-142.833,mlt,8595
15,4/30/2015 18:39,70.841,-143.415,mlt,8595
15,4/30/2015 16:00,71.037,-143.122,mlt,8595
15,4/30/2015 16:00,70.385,-141.606,min,8595
15,4/30/2015 4:00,70.234,-140.667,min,8595
15,4/29/2015 20:00,70.097,-139.683,min,8595
15,4/29/2015 6:00,70.736,-139.399,min,8595
15,4/29/2015 3:00,70.499,-140.182,min,8595
15,4/29/2015 0:01,70.423,-137.221,gth,8595
15,4/28/2015 23:00,70.383,-137.422,gth,8595
15,4/28/2015 2:00,69.87,-136.848,gth,8595
15,4/27/2015 16:00,69.756,-135.961,gth,8595
15,4/27/2015 4:00,70.205,-137.329,max,8595
15,4/26/2015 20:00,70.343,-138.739,max,8595
15,4/26/2015 19:06,70.354,-140.016,max,8595
15,4/26/2015 5:00,70.321,-141.076,max,8595
15,4/26/2015 2:00,70.609,-141.143,max,8595
15,4/26/2015 0:00,70.483,-141.428,max,8595
15,4/25/2015 22:00,70.4,-142.105,max,8595
15,4/25/2015 4:00,70.437,-141.688,max,8595
15,4/25/2015 2:00,70.376,-141.301,max,8595
15,4/24/2015 4:00,70.51,-141.613,max,8595
15,4/24/2015 1:00,70.473,-141.826,max,8595
15,4/23/2015 20:00,70.506,-142.021,max,8595
15,4/23/2015 16:30,70.607,-142.699,max,8595
15,4/23/2015 4:00,70.514,-142.15,max,8595
15,4/23/2015 2:00,70.45,-141.937,max,8595
15,4/22/2015 22:00,70.367,-141.8,max,8595
15,4/22/2015 22:00,70.945,-144.199,max,8595
15,4/22/2015 19:14,71.205,-145.017,max,8595
15,4/22/2015 3:00,71.063,-146.042,max,8595
15,4/22/2015 2:00,70.808,-146.922,max,8595
15,4/21/2015 4:00,70.636,-146.08,max,8595
15,4/21/2015 0:32,70.532,-145.152,max,8595
15,4/20/2015 20:00,70.563,-145.115,max,8595
15,4/20/2015 16:30,70.469,-145.132,max,8595
15,4/20/2015 3:00,70.532,-144.231,max,8595
15,4/19/2015 22:00,70.613,-143.658,max,8595
15,4/19/2015 21:00,70.288,-142.71,max,8595
15,4/19/2015 2:00,70.175,-142.17,max,8595
15,4/18/2015 18:31,69.999,-141.49,max,8595
15,4/18/2015 17:00,69.899,-141.112,max,8595
15,4/18/2015 4:00,69.95,-141.163,max,8595
15,4/17/2015 19:39,70.027,-140.127,max,8595
15,4/17/2015 2:00,69.839,-139.333,max,8595
15,4/16/2015 21:00,69.473,-138.199,max,8595
15,4/16/2015 7:50,69.405,-138.056,max,8595
15,4/16/2015 1:11,69.429,-137.58,max,8595
15,4/15/2015 16:02,69.554,-137.573,max,8595
15,4/15/2015 13:40,69.772,-137.579,max,8595
15,4/15/2015 4:00,69.79,-137.155,max,8595
15,4/14/2015 20:51,69.901,-136.196,max,8595
15,4/14/2015 2:00,69.983,-138.017,max,8595
15,4/13/2015 20:00,69.71,-138.189,max,8595
15,4/12/2015 16:00,69.709,-138.063,max,8595
15,4/12/2015 12:40,69.522,-137.75,max,8595
15,4/12/2015 4:00,69.536,-137.632,max,8595
15,4/10/2015 19:38,69.774,-137.45,max,8595
15,4/10/2015 18:59,70.126,-140.379,max,8595
15,4/9/2015 16:00,70.198,-141.071,max,8595
15,4/9/2015 4:00,70.227,-139.787,max,8595
15,4/6/2015 16:00,70.006,-138.568,max,8595
15,4/6/2015 4:00,69.848,-138.58,max,8595
15,4/4/2015 21:41,70.029,-137.609,max,8595
15,4/3/2015 14:00,70.049,-136.269,max,8595
15,4/3/2015 4:00,70.05,-136.176,max,8595
15,3/31/2015 18:47,70.292,-135.725,max,8595
15,3/31/2015 18:19,70.355,-134.489,max,8595
15,3/31/2015 14:00,70.455,-135.074,max,8595
15,3/31/2015 4:00,70.927,-134.65,max,8595
15,3/28/2015 14:00,70.989,-134.399,max,8595
15,3/28/2015 4:00,71.164,-153.635,max,8595
15,3/27/2015 21:14,71.208,-153.677,max,8595
15,3/27/2015 19:29,71.416,-152.295,max,8595
15,3/25/2015 12:00,71.593,-155.477,max,8595
15,3/24/2015 12:00,71.51,-155.538,max,8595
15,3/23/2015 18:17,71.602,-155.67,max,8595
15,3/23/2015 18:15,71.456,-163.142,max,8595
15,3/22/2015 12:00,71.884,-164.104,max,8595
15,3/20/2015 10:00,71.735,-165.051,max,8595
15,3/19/2015 18:03,71.144,-167.385,max,8595
15,3/19/2015 12:00,71.418,-168.704,max,8595
15,3/19/2015 12:00,71.437,-168.779,max,8595
15,3/16/2015 12:00,70.687,-168.875,max,8595
15,3/15/2015 21:54,70.222,-167.971,max,8595
15,3/13/2015 10:00,69.915,-167.06,max,8595
15,3/12/2015 0:00,69.508,-167.472,max,8595
15,3/11/2015 18:10,69.214,-166.142,max,8595
15,3/11/2015 10:00,67.582,-166.988,max,8595
15,3/10/2015 8:00,67.416,-164.533,max,8595
15,3/7/2015 19:52,67.306,-164.26,max,8595
15,3/7/2015 10:00,67.142,-164.23,max,8595
15,3/7/2015 6:00,67.401,-164.315,max,8595
15,3/6/2015 20:00,69.793,-165.064,max,8595
15,3/4/2015 10:00,70.621,-160.457,max,8595
15,3/4/2015 6:00,71.821,-155.276,max,8595
15,3/3/2015 10:00,72.907,-144.167,max,8595
15,3/1/2015 10:00,71.16,-138.841,max,8595
15,3/1/2015 4:00,70.207,-139.29,max,8595
15,2/28/2015 10:00,70.226,-135.302,max,8595
15,2/26/2015 2:00,70.139,-132.186,max,8595
15,2/25/2015 10:00,70.419,-131.165,max,8595
15,2/25/2015 4:00,70.679,-130.063,max,8595
15,2/23/2015 2:00,71.002,-129.046,max,8595
15,2/22/2015 10:00,71.449,-130.404,max,8595
15,2/22/2015 4:00,71.949,-132.313,max,8595
15,2/21/2015 21:12,72.397,-133.686,max,8595
15,2/20/2015 2:00,71.988,-133.745,max,8595
15,2/19/2015 10:00,71.911,-134.277,max,8595
15,2/19/2015 4:00,72.108,-135.172,max,8595
15,2/16/2015 10:00,71.971,-135.732,max,8595
15,2/16/2015 4:00,71.148,-139.472,mlt,8595
15,2/13/2015 10:00,71.182,-140.041,mlt,8595
15,2/13/2015 4:00,70.886,-140.017,mlt,8595
15,2/10/2015 10:00,71.028,-141.895,mlt,8595
15,2/10/2015 4:00,71.496,-150.616,min,8595
15,2/7/2015 22:00,71.484,-153.067,min,8595
15,2/7/2015 20:59,73.443,-158.989,min,8595
15,2/7/2015 10:00,73.187,-159.653,min,8595
15,2/4/2015 22:00,73.469,-159.762,min,8595
15,2/4/2015 10:00,73.468,-155.187,min,8595
15,2/2/2015 6:00,71.821,-150.815,gth,8595
15,2/1/2015 22:00,72.892,-153.548,gth,8595
15,2/1/2015 10:00,71.974,-152.889,gth,8595
70,1/29/2015 20:00,70.325,-144.301,max,8595
70,1/29/2015 10:00,70.313,-144.115,max,8595
70,1/28/2015 6:00,70.336,-143.134,max,8595
70,1/26/2015 20:00,70.14,-141.798,max,8595
70,1/25/2015 6:00,70.09,-141.989,max,8595
70,1/23/2015 18:00,70.209,-140.906,max,8595
70,1/22/2015 6:00,69.732,-140.078,max,8595
70,1/20/2015 18:00,70.351,-142.746,gth,8595
70,1/19/2015 6:00,69.869,-140.758,gth,8595
70,1/17/2015 12:00,69.385,-137.661,gth,8595
70,1/16/2015 6:00,70.1,-142.398,gth,8595
70,1/12/2015 21:54,70.504,-147.955,gth,8595
70,1/9/2015 22:00,70.487,-147.997,max,8595
70,1/8/2015 2:00,70.467,-147.905,max,8595
70,1/6/2015 16:00,70.481,-147.788,max,8595
70,1/4/2015 18:24,70.256,-145.772,max,8595
70,1/3/2015 16:00,70.279,-145.874,max,8595
6,12/31/2010 18:51,72.436,-160.326,max,8595
6,12/26/2010 21:18,72.455,-158.798,max,8595
6,12/25/2010 20:42,72.089,-157.354,max,8595
6,12/23/2010 18:56,71.696,-156.269,max,8595
6,12/22/2010 20:14,71.289,-152.453,max,8595
6,12/19/2010 19:46,71.424,-150.368,max,8595
6,12/16/2010 19:37,71.242,-148.844,max,8595
6,12/13/2010 18:29,71.372,-148.334,mlt,8595
6,12/10/2010 17:18,71.282,-144.632,mlt,8595
6,12/7/2010 17:11,71.801,-142.494,mlt,8595
6,12/2/2010 19:31,71.705,-142.652,mlt,8595
6,12/1/2010 20:34,71.428,-140.885,mlt,8595
6,11/28/2010 17:45,71.086,-139.699,mlt,8595
6,11/26/2010 21:37,70.8,-141.325,mlt,8595
6,11/25/2010 17:40,71.162,-142.152,mlt,8595
6,11/24/2010 18:58,72.725,-144.384,mlt,8595
6,11/23/2010 20:58,72.915,-146.592,mlt,8595
6,11/22/2010 17:23,72.842,-148.223,mlt,8595
6,11/21/2010 18:56,73.289,-148.677,mlt,8595
6,11/20/2010 20:47,72.92,-146.648,mlt,8595
6,11/19/2010 20:44,72.963,-146.106,mlt,8595
6,11/16/2010 20:57,72.884,-146.932,mlt,8595
6,11/14/2010 20:08,72.928,-148.008,mlt,8595
6,11/13/2010 20:53,72.852,-149.754,mlt,8595
6,11/10/2010 20:21,73.067,-149.358,mlt,8595
6,11/8/2010 18:15,73.147,-148.943,mlt,8595
6,11/7/2010 19:40,72.854,-149.746,mlt,8595
6,11/4/2010 18:13,72.687,-150.72,mlt,8595
6,11/1/2010 20:55,72.851,-151.441,mlt,8595
6,10/30/2010 20:37,72.9,-151.613,min,8595
6,10/29/2010 19:32,73.343,-151.185,min,8595
6,10/27/2010 20:13,74.216,-149.34,min,8595
6,10/26/2010 18:59,74.309,-147.574,min,8595
6,10/24/2010 22:05,75.009,-144.16,min,8595
6,10/24/2010 20:00,75.128,-143.39,min,8595
6,10/23/2010 18:17,75.044,-141.799,min,8595
6,10/21/2010 19:50,74.667,-141.726,min,8595
6,10/20/2010 18:15,74.035,-142.872,gth,8595
6,10/18/2010 19:46,73.047,-143.366,gth,8595
6,10/18/2010 17:42,72.502,-143.638,gth,8595
6,10/17/2010 19:36,72.317,-145.021,gth,8595
6,10/17/2010 17:56,72.195,-145.127,gth,8595
6,10/14/2010 19:17,72.289,-144.618,gth,8595
6,10/14/2010 17:35,72.98,-143.904,gth,8595
6,10/12/2010 20:02,73.159,-143.333,gth,8595
6,10/12/2010 19:52,73.508,-142.716,max,8595
6,10/11/2010 18:46,73.683,-142.849,max,8595
6,10/11/2010 17:21,74.027,-144.328,max,8595
6,10/9/2010 19:22,74.193,-145.825,max,8595
6,10/9/2010 19:21,73.708,-155.664,max,8595
6,10/6/2010 18:11,73.432,-155.464,max,8595
6,10/6/2010 18:08,73.125,-156.906,max,8595
6,10/5/2010 20:12,72.661,-156.573,max,8595
6,10/2/2010 20:35,72.706,-156.497,max,8595
6,10/2/2010 17:30,72.651,-155.446,max,8595
6,9/30/2010 20:56,72.67,-155.715,max,8595
6,9/27/2010 18:24,72.665,-156.831,max,8595
6,9/26/2010 20:58,72.804,-157.705,max,8595
6,9/23/2010 20:19,73,-157.986,max,8595
6,9/21/2010 20:34,73.042,-158.189,max,8595
6,9/21/2010 19:10,73.015,-158.311,max,8595
6,9/20/2010 18:37,73.044,-158.663,max,8595
6,9/20/2010 17:47,73.109,-158.94,max,8595
6,9/18/2010 20:22,73.151,-159.541,max,8595
6,9/15/2010 19:45,73.245,-160.395,max,8595
6,9/14/2010 19:18,73.377,-162.169,max,8595
6,9/12/2010 19:17,73.561,-162.674,max,8595
57,9/12/2010 19:04,70.681,-147.756,max,8595
57,9/11/2010 17:40,70.846,-144.447,max,8595
57,9/8/2010 21:03,70.83,-142.345,max,8595
57,9/6/2010 18:42,70.594,-142.062,max,8595
57,9/6/2010 18:30,71.513,-136.802,max,8595
57,9/5/2010 20:34,71.054,-139.003,max,8595
57,9/2/2010 20:53,70.542,-140.322,max,8595
57,9/2/2010 20:06,70.547,-137.695,max,8595
57,8/31/2010 21:22,70.767,-134.539,max,8595
57,8/31/2010 19:14,71.443,-134.199,max,8595
57,8/30/2010 18:33,71.513,-134.991,mlt,8595
57,8/30/2010 17:58,71.363,-136.341,mlt,8595
57,8/28/2010 18:45,71.157,-139.675,mlt,8595
57,8/27/2010 19:37,71.074,-140.091,mlt,8595
57,8/25/2010 20:18,71.17,-144.266,min,8595
57,8/24/2010 20:37,71.351,-147.659,min,8595
57,8/21/2010 19:44,71.398,-148.499,min,8595
57,8/19/2010 20:28,71.551,-147.58,min,8595
57,8/19/2010 20:27,71.647,-148.352,min,8595
57,8/18/2010 20:16,71.023,-148.116,gth,8595
57,8/18/2010 19:27,70.676,-149.029,gth,8595
57,8/15/2010 19:08,70.754,-150.349,gth,8595
57,8/12/2010 18:33,71.178,-149.509,gth,8595
57,8/10/2010 18:54,71.219,-150.481,gth,8595
57,8/10/2010 17:55,71.285,-152.285,gth,8595
57,8/9/2010 18:32,71.051,-153.153,gth,8595
57,8/6/2010 21:10,71.056,-152.542,max,8595
57,8/4/2010 20:05,71.544,-153.459,max,8595
57,7/31/2010 18:21,71.531,-153.49,max,8595
57,7/29/2010 21:18,71.905,-158.925,max,8595
57,7/28/2010 21:24,71.926,-157.574,max,8595
57,7/28/2010 19:42,71.406,-161.962,max,8595
57,7/26/2010 20:39,71.932,-163.981,max,8595
57,7/25/2010 21:03,71.787,-161.396,max,8595
57,7/25/2010 19:22,71.541,-158.745,max,8595
57,7/25/2010 18:41,72.02,-155.372,max,8595
57,7/23/2010 20:04,72.441,-149.316,max,8595
57,7/23/2010 18:03,72.141,-147.489,max,8595
57,7/22/2010 21:00,71.663,-148.886,max,8595
4,7/19/2010 21:25,71.818,-148.435,max,8595
4,7/19/2010 18:13,72.209,-149.724,max,8595
4,7/19/2010 18:05,72.361,-150.322,max,8595
4,7/18/2010 18:25,72.853,-150.776,max,8595
4,7/17/2010 20:27,73.051,-164.951,max,8595
4,7/17/2010 18:41,72.806,-164.951,max,8595
4,7/16/2010 21:04,72.689,-163.987,max,8595
4,7/14/2010 19:42,72.632,-164.011,max,8595
4,7/14/2010 19:14,72.5,-163.853,max,8595
4,7/14/2010 18:31,72.372,-163.546,max,8595
4,7/14/2010 17:34,72.075,-163.332,max,8595
4,7/13/2010 19:48,71.423,-161.809,max,8595
4,7/11/2010 19:11,71.391,-159.433,max,8595
4,7/10/2010 21:15,71.243,-159.612,max,8595
4,7/10/2010 19:33,71.058,-160.304,max,8595
4,7/8/2010 19:06,71.094,-160.018,max,8595
4,7/8/2010 18:56,71.088,-160.304,max,8595
4,7/8/2010 18:55,71.14,-159.794,max,8595
4,7/7/2010 19:36,71.279,-158.954,max,8595
4,7/6/2010 20:57,71.357,-157.025,max,8595
4,7/5/2010 18:37,71.232,-158.275,max,8595
4,7/5/2010 17:53,70.9,-160.915,max,8595
4,7/4/2010 21:19,70.766,-163.447,max,8595
4,7/4/2010 20:43,70.956,-164.421,max,8595
4,7/4/2010 19:29,70.981,-164.688,max,8595
4,7/2/2010 18:16,71.292,-164.446,max,8595
4,7/2/2010 18:07,71.62,-163.896,max,8595
4,7/2/2010 18:07,71.63,-164.549,max,8595
4,7/1/2010 19:20,71.747,-164.796,max,8595
4,6/28/2010 21:33,71.777,-165.949,max,8595
4,6/28/2010 19:40,71.811,-164.03,max,8595
4,6/28/2010 19:40,72.031,-165.089,mlt,8595
4,6/28/2010 18:58,71.493,-163.043,mlt,8595
4,6/28/2010 18:15,74.131,-159.733,mlt,8595
4,6/26/2010 20:28,73.816,-157.633,mlt,8595
4,6/26/2010 20:26,74.148,-158.252,min,8595
4,6/25/2010 21:25,74.56,-159.223,min,8595
4,6/25/2010 21:23,74.58,-158.422,min,8595
4,6/25/2010 19:12,74.854,-158.071,min,8595
4,6/24/2010 19:48,75.15,-157.592,min,8595
4,6/23/2010 18:09,74.827,-156.922,min,8595
4,6/22/2010 20:00,74.648,-156.836,min,8595
4,6/22/2010 19:07,74.599,-155.223,gth,8595
4,6/22/2010 18:58,73.988,-154.719,gth,8595
4,6/22/2010 18:40,73.825,-154.749,gth,8595
4,6/22/2010 18:22,72.79,-155.235,gth,8595
4,6/21/2010 19:02,72.46,-155.317,gth,8595
4,6/20/2010 21:10,72.269,-158.276,gth,8595
4,6/19/2010 21:29,72.078,-159.106,gth,8595
4,6/19/2010 18:54,72.628,-161.187,max,8595
4,6/18/2010 20:30,72.21,-162.259,max,8595
4,6/18/2010 18:34,72.969,-163.361,max,8595
